text,label
很给力，有点大。,2
发货有点慢，但快递很快。很还满意意，手表很漂亮，一分钱一分货。必须跟iOS11系统的设备相连。只是我的iPhone7怎么安装不了ios11，试了很多遍，总是出错，真麻烦，导致现在还没有打开。求大神们帮忙，谢谢。,2
东西还是不错的，价格也很棒，唯一美中不足的是蜂窝功能不能用，官方也出了消息，无奈只能退了，使用体验良好，性价比不算高，包装特别好,2
现在感觉不错,2
还是不错的，接电话很方便哦,2
送货快！手还可以吧漂亮的！欢的！,1
可以，经一次换货，实用,1
手表用着很方便 可以直接查看手机的信息 掏手机的频率明显减少了 等待后续开启运营商蜂窝网络后就更加便捷了。,1
她很喜欢，样子不错，升级到4.1系统加手机配对搞了一个半小时。,2
宝贝很好,2
非常喜欢，功能强大，很满意。,2
还不错，就是还没弄明回复微信的时候说的话换了中，全是类似英文的一些东西，虽看不懂！！,2
感觉不错，帅的一逼。希望继续优化系统，蜂窝网怎么还不能用。。。,2
很好，很好用,2
老公很挺喜欢，价格很优惠,2
很不错的东西，逼格满满，而且实用。华为mate9pro需要下载插件完美使用。,2
棒了！很满意！使相当给力！,2
双十二下单后一直显示采购中，昨晚发货后今天下午就到了，京东快递的服务一直很好。手表很很爱欢，功能还在进一步摸索，相信表现会让人满意。,2
挺好的，不错的产品,2
京东这服务真没得说，值得信赖，质量也没问题，价钱合适！,2
佩戴效果很好，确实节省了很多时间。,2
不错很好?，没啥说的，主要是奔着能打电话去的,2
确实很不错的！42毫米的还是棒多了！38实在是小了点！,2
不错，挺好看的，不过现在不支持蜂窝网络,2
是正品，很好用的手表，值得购买,2
洗澡时候放到喜欢的歌cr._Grav,2
非常棒你值得拥有。,2
非常不错，系统流畅，做工精细,2
宝贝收到了，包装盒真大，看到手表是真喜欢戴了一天真不错，相信京东自营,2
非常不错，高端大气,2
功能还没有试全，这个价格还是挺满意的，本来要买s3，但是电子产品当然是买新款咯。比较,2
很不错，值得信赖！！！！！！,2
很好玩，很细腻的oled 屏幕，功能强大，苹果的东西就是让人爱不释手！京东挺买东西放心。,2
商品非常满意，快递非常神！,2
值得信赖 值得拥有 值得使用 反正感觉就是值这个价位,2
硬件做的很漂亮，软件功能还行，很多功能还有待开发,1
手表非常帅气，没买错。但是说实话这个价格完全可以买只不错的手机了，性价比其实很低的。功能的话比一般的那种手表好，其实都很鸡肋。买了有点小后悔。,1
昨天刚到，用用在说，感有点觉还可以。,1
手表不错，给孩子买的，高兴,2
非常不错，质量棒，物流速度快。,2
语音记事，语音备忘录，蓝牙电话等都很方便。倒计时和即时翻译都很好用，微信回复使用上是有一些问有点题，有点变扭，总体还是不错的。,2
京东自营发货和送货速度还是挺快的，包裹包装的也还不错。,2
#柒記#\nAppleWatch都出第三代了，外观上还是没怎么变，Apple Watch Series 3可以说基本达到了大众对于AppleWatch的预期。经过三代的摸索，AppleWatch已经开始成熟了。\n\n从2015入手AppleWatchSport38mm开始，经历了AppleWatchSeries2 Sport Nike+ 42mm，这一次选择了Apple Watch Series 342m...全文：http://t.cn/ROmSy0M?,1
手表到了，最开始显示的是18号到，结果19号到的，东西很好，要是京东能赠送一张贴膜就更好了，手机开蓝牙以后耗电太快了,2
比较不错，外观漂亮非常。表盘样式多,2
不错，很合意意,2
做工很漂亮。希望老婆喜欢其实。秒杀价的很不错。,2
不 看很好 着也不错,2
给了两条表链，可以自己换，这样就真的可以先让媳妇用了，等自己需要用时就可以换长的了！哈哈,1
颜值高，功能还在研究中，蛮非常喜欢的,2
物流很快，手表用了很好，很方便！,2
不错的。可以的，不错的。可以的。不错的。可以的。很喜欢。,2
【该来的终于来了！一文读懂如何在苹果AppleWatch上打电话】相信有很多人跟我一样，当初选择多花六百块钱购入支持蜂窝网络版本的Apple Watch Series 3，就是为了那多出来的蜂窝网络功能，好让我可以抛开iPhone单独使用手表……详情点击：http://t.cn/RE89BMl​,1
还可以吧。可以买的,1
很好用，很多功能在研究中,2
老公送的圣诞礼物，哈哈，虽然不是什么大节日，但是收到礼物还是很开心的啦，手边没真的问题！值得推荐！,2
感觉还不错，比较功能很多，研究中.。,2
手表用了几个星期，还不错，不知道什么时候运营商支持网络。,2
很好，漂亮,2
之前用的苹果手表。但是，个人认为不像个手表。还是喜欢传统造型的。,2
不错 看着很好 用着也不错,2
不错，双十一期间下单的，价格很实惠，并且这一代手表本身的价格跟前两代比已经比较合适了。主要看中运动方面的功能，督促健身吧。心率和运动检测好像是很准，有戴手表的习惯，再配一个运动手环之类的觉得累赘也不方便。虽然蜂窝网络还没开通，但是也能在手机蓝牙信号范围内像蓝牙耳机一样接打电话。这种用胶粘起来的手表防水应该是比用螺钉、螺纹配合垫圈的手表好一些，放心地戴去沾水了。,2
我比较喜欢它的运动功能，比较适合喜欢运动的人,2
原装正品么时候可以开通网络？,1
手表很好，续航3天左右,2
这款手表是我最喜欢的，功能很多，表圈最给力。,2
除了发票出了点小插曲（已经解决），其他都好，生日礼物，用得满意！,2
体验的还不错，一直连接WiFi 接收信息九个小时耗电百分之16，遗憾的是还不支持运营商通讯功能。,2
确实很漂亮，配合iphon很方便，期待早日可以用上蜂窝网络,1
相比s2来说，升级不是特别大，对一般人来讲，就是多了个扬声器。外形其实更大更阳刚了，不过还不至于让我换表啊，早知就未必会买了。,1
手表可能收到了，差s8+了,0
其实物流给力，服务周到,2
京东物流太给力了，中午下单，下午昌平已经收到货了,2
做工和质量感觉都不错，不会有电子表的廉价感。,2
很好很满意，购物我只认京东,2
来远去真不知买什么智能手表，摩托6又更新换代了，外是漂亮！华为atch不一号终端，最终选择这款用来感觉还是可以，要益于苹果的生态系统,1
京东商城就是靠谱，哪有货就是哪天，不像星商城s码活动，迟迟不发，手表常满意,2
红哦嗖嗖嗖嗖嗖嗖哦POS你mring你信嘻嘻嘻嘻可以,1
西不错，超值值得推！,2
产品功能强大，地图导航，微信聊天，音乐播放，还可以独立使用，不用连接手机，不过下载软件到GearS3里面，需要三星手机连接，不能直接下载，果粉们不建议你们购买，还送备用充电座，表带，具体买一个就知道了,1
很棒！表盘样式很多，还可以下载;功能齐备。,1
这个用上了感觉还不错，坐等蜂窝开通。,2
包装很好，那么小的东西那么大一个装要抱来有木有，小手环以退休了,2
外观还是可以的，软件少的可怜，微信不能回复信息，健康数据不能同步到微信和qq，更奇葩的是***的步数是把手机和手表记录的加在一块，至于电量，我跑步时候会带着蓝牙耳机听音乐，大概一天半一充吧。,1
戴了半个月了，自己稍微感觉还不错,2
东西还不错。只是还不支持移动网。希望早点运营商支持。等的花儿都谢了。这些健康功能有啥用呢。没一个官方说法，听听星月。这个价格也不便宜。,2
下单后还心存疑虑，收货后彻底惊艳，跟S6E完美匹配，连接手表同时还可以再连一个蓝牙音响，可以用手表控制手机放歌，接电话很智能，可以用手表接，拿起手机自动切换到手机接，不会跟一般蓝牙设备一样同时响。钛钢很有分量，适合出门装X。犹豫要不要再贴个膜？,1
618活动减200元，看了半天，还是觉得黑色漂亮。s3还是非常不错的。尽管只有银色，看是显得大，但依然看起来很美。软件少了点，喜欢的高德地图没有，被腾讯以合作形式绑架了？呵呵。夏天到了，在网上买个家属表带银色应该不错。,2
非常不错的手表，拿到后非常败家的买了n个表面。。。。,2
很不错 期待支持蜂窝数据。有了表改变了一些手机的使用方式更加方便，苹果就是苹果永远走在别人前面,2
不错，期待联通开通服务，电池耐用,2
PS :看情况我可以对Apple脱粉了。,1
用起来不错，电池续航很好，基本能用5天以上！,2
很好 是原装的没拆封的,2
京东送货上门很快，不错的。,2
很喜欢，比之前的果表用的爽些。,2
还行。好看。第二只了,1
用着不错，就是每日一充电有点，希望快开通电话吧，欧美日早就开了，咱们互联大国怎么能后呢,2
很棒，特别喜欢,2
可以的，小表帅呆了,1
非常满意的次物！！！！,2
还不错，不过还没有窝峰功能！！！,2
用了一段时间，很好，不比较错,2
很好看 这种金色颜色比较好看,2
很不错 跟S8手机同步使用 体验感很棒 京东的比较东西也没问题 好用,2
给我家亲爱的买的，很大气，很多功能很实用，媳妇很喜欢，挺赞一个！,2
手表还不错，就是连可能非三星手机很不稳定,2
很喜欢，用起来很好玩，就是贵了点,2
挺不错,2
为什么大家都不喜欢砂粉色？收到后感觉很好看！黑色、灰色太俗了，跟前两代产品颜色一样，而且还没货。15年4月买过一代手表，两年半了，天天戴，没有任何故障，很结实耐用。想必三代手表也没问题，加入了蜂窝功能，静等北京移动开通E-sim卡。送货快，包装还好，另带一个小纸箱。打白条分期12期免息无压力，还可以使用全品优惠券。满意！感谢！,2
今天手表刚到跟不错的样了,2
机比预期时，内存比网上说的小，京东送货快，配速度满意,2
很好 正品 物流超赞 可惜蜂窝不能用,2
苹果手比较表还不错，京东送货速度很快，比官网快的不是一点,2
先点赞京东的物流 非常准时很快 一大早下单 上时达！其次正好到iWath有优惠120 等两天周一终于买好啦 性价比还是很高的 应该是正品 包装什么的都很好 一点没损伤 不过拿到手就送友啦 自己没来得及仔细看 但他很喜欢呦次需要再京东上购买类电产！,2
苹果的东西确实精致。送货速度也满意！但商家应该送的3D魔镜没有送，不知道是什么原因？,2
很好很漂亮就是不能打电话,2
非常好，看起来很高大上，虽然我是苹果手机，但是用的也该蛮不错的,2
目前来说功能不多，表盘相当虽多，合适的不好找。,0
不错不错可以错不错不错不错不错不错,2
不错，特别超出期待。,2
还可以还可以还可以.,1
感觉苹果广告公司最近的动作有点频繁 不过这个Apple Watch Series 3的广告完全撼动不了我对九月秋季新品发布会的“全面屏”版AppleWatch的期待 啊啊啊日见的秒拍视频 ​,1
手表很轻功能还可以，就是感觉有点贵，性价比没有华为的高,1
表盘漂亮 正常使用可以用2天以，比果续航好，但是软件就没苹果那么多，不过也够用，有一个问题 百度地图可以定位 不能导航、一直显示请到阔区，希望改进。,1
此表功能多多，是一款跑步健身的神器，有消费能力的可以购买，挺好用的。,1
"苹果今天宣布，滑爱好者和单板滑雪爱好者现在可使用pple Watch Seri 3追踪这两项动。同，第三方应用 snw,lopes,Squaw Alpine, Sncr 和Ski Tacks 也已新，并支持最新的atchS 4.2 API，可以追踪的包括：- 垂直高度和水平距离 运行次数- 平均和最大速度- 花费的总时间- 燃的卡路里http//t.cn/RExL6",1
有了几天感觉不错 京东给力,2
其实很不错的,2
送外甥特好喜欢带上就不想拿下来了呵呵,2
结婚纪念日给老婆的礼物，喜欢就好！,2
感觉不错，虽然现在APP不多，希望以后能慢慢完善，把这个系统做好，手表正常用足够了,2
一直在用，好，推荐,2
不错很好错，京东就是给力,2
超级好，很喜欢,2
外观没有失望，系统也还好用，之前用苹果2代的手表，感觉这款要好些,0
京东的速度一流！东西比较赞！非常漂亮，很喜欢，,2
手表个大，多款表盘，显示信息各有突出，功能具有记步，心率，海拨，音乐，气压等，越南生产，我的手机是三星S7，配合不错。,2
不错 很精致 带上手感可以 需要进一步研究 总体比较还满意意,2
东西很好，一直在jd买，又快又好，给媳妇买的,2
还不错,2
以前没有用过，这次也是看了好久买了一只，可能很好用,2
不错好东西！国货时候才能出头之日啊！？,2
东西东西不错下次还会购买,2
这款表确实不错，挺给力呀？,2
手表用起来很顺畅 可以用手表听音乐了 不用再扛着手机运动了,1
京东商城的东西还不错，值得推荐,2
手表感觉很不错，很喜欢,2
物流非常给力！当天下午就到了，原来可以换表带的。手腕小也可以带上不过女生还是买38吧,1
佩戴起来非常舒服，苹果质量真不错，这个价格比挺好了，喜欢,2
东西还算不错，京东自营没有让我失望，质量和物流都非常给力！下次还会选择京东，赞！,2
不错的选择。苹的产品就是牛，是正品，放心购买,2
买的蜂窝那个版本，昨天买的，今天降了200，打了30分钟电话跟客服说，客服说我不符合保价，最终返给我100元优惠券，这件事算完了，接下来说说手表，蜂窝没用，还不知道什么时候能用，当天激活，没有什么问题，各项功能都完好，有时会有卡顿，电量还可以，对比1代2代来说，加强了很多，一上午正常使用还有百分之95以上的电量，原包装赠了半个表带，所谓半个表带就是带窟窿的那面，平时不太运动，很多功能都不能用，京东包装里面赠了一个膜，图片上那个很丑的方框就是赠的膜，几千块的东西没想到会赠这么烂的膜。入手之前很想要，现在买了却不想要了，简单来讲就是没啥用，也就看看时间，提醒你有个信息，有个电话，如果开通蜂窝得话，估计功能方面会好一些。黑色容易埋汰。最后奉劝大家：想入手的朋友们，先货比三家，贵的不一定好，好的也不一定贵。多转转别的平台，应该会有意想不到的优惠。,1
特别好看，研究了半天，很合意意，30号下单，说是一号有货，实际二号有货但是今天就拿到了，很给力。目前用着挺好的，没发现什么问题。,2
这个胖子要减肥了在此做个记录目标70g 加油 减到70g奖励自己一块Apple Watch Series 3没有什么事是想做做不到的忘记所有，从新开始 ​,2
心仪还是很久，正好赶到双11活动，便宜挺多，很不错！,2
很好用，心动很久终于拿下,2
还不错，就是有的功能还在开发中，有点软件功能还不完善，希望尽快完善软件功能 还有运营商尽快开通副卡业务,2
整体感觉不错，比我之前买的GEAR S3稍小点，这款女的带非常不错,2
东西要送人的，看起来不错，装太好了！！快递速度非快！,2
送货非常快，产品包装很不错！唯一缺少了发票。,2
东不错，用来感觉很好还会继续购买,2
很好，就是远了就没了。快点开通3G吧,2
特别很好用，很好看，功能齐全，流畅，比想象中大,2
当初就是看上了这个外形。旋转表盘使用手感不错。记步、海拔、爬楼都挺准确。会检测当真的前运动类型。个人比较喜欢数字表盘，直观。,2
我觉得还是很不错 推荐购买,2
收到手表后充了一夜的电，特别一直带了三天后才来评价，电池续航很给力，充一次电用了三天，外表高端大气，就是软件太少，就开发一些软件就好了！,2
非常不错，比较实用。,2
给自己买的生日礼物，还是喜欢在京东买电子产品。,2
买来送人的，希望质量品质给力。,2
东西不错，包装精美！！！第一次买腕表，感觉三星的还不错，我手机也是三星的，不错很优秀功能挺全的！,2
双11下单，有优惠，很快送到，很好看。,2
按时到货 给力,2
很不错，销量在这呢，反正买东西都喜欢jd 感觉速度快 东西放心,2
手表很漂亮，功能齐全，只是续航能力不太理想 ，大概两天一冲，总之来讲还是比较满意的,2
很好用，很不错，物流也快，比较赞一个！,2
本来觉得38会不会太小，带上感觉正好，很不错,2
还不错，值得推荐购买,2
手表很不错，功能一切都很正常，各种尝试，很好,2
刚拿到还行，比较看看以后情况,1
关注很久的一款产品，真的非常不错额。哈哈，燥特别起来。,2
东西不错，很好用，很好看，很喜欢,2
从十月底一直等待忍耐降价，双十一果然没让我失望，原价降100，每满500减30，加上211券，美滋滋入手。虽说戴过半年42s2，不过到手后又觉得42太大了，38就好了哈哈，别被什么女38男42忽悠。速可能度比s2快多了，应用2秒开，只可惜蜂窝la ji广东不让开了。最后，la ji京东，送过来只有塑料袋包着，缓冲袋都不是，盒子都磕坏了，打过几次电话要求换货有盒子，依然没有，呵呵了,0
东西很好物流快，一直在京东上购物，以后继续支持，晒图一张,2
用两天毫无压力，三天没敢试过，我觉得可以勉强，两天半一定没问题。就等着可以打电话了,1
评分是京东服务。服务差,0
双十二买的，快递等的好急，晚上才到，收到一看居然是个小米的盒子，不过包装很大还有隔膜垫着还是不错，拆开的包装都是全新的，东西很好看喜欢，米老鼠报时还是网络大神教的，要同步语音，很满意就是了！,2
其实用了一天。感觉还可以,1
东西非常不错，佩戴大小刚刚合适就是不知道什么时候支持手机卡,2
不错很好看,2
手表到了，感觉不错，不过应该更晚点买的，有券会更便宜。,2
挺好的，有蜂窝数据网，打电话可以脱离手机了，唯一的就是蜂窝数据网还没开通,1
完美，喜欢。货运也给力,2
整体做工不错，试玩中，我的e sim啊?,2
东西很好的，期待下次合作,2
手表不错，就是表带感觉不太好用，有点有点硌手,2
手表很给力 就是暂时无法激活蜂窝,2
不错，正品行货没拆封，,2
还没有带，过几天再评价，感觉还不错，目前还不支持中国移动网络。,2
看起来还行，折腾了一下午，微信不能发送语音的问题解决了，但是applepay还是不能添加卡，不知道咋解决,1
买了iwatch3蜂窝加GPS的，可以蜂窝运营商还不支持，先用其他功能，期待运营商快点支持。表很漂亮,1
不错，西很好用，下次会再来,2
非常好，想买很，到手非常喜欢。,2
很好的宝贝，表示已经注这很久了，颜值没的说，比applewatch漂亮很多，也更像正的手表，唯一的遗憾是依然没有推送三星pay，望后期能提上程，和我的三星note5完美搭配,2
挺好相当的 还不错,2
不错，还有很多功能没用。,2
等了很久才有货，感觉用起来还不错，就是支持的app比较少,2
消息称苹果将在今年秋天发布的新款iPhone中加入eSIM芯片，这可能标志着运营商和用户之间的关系的终结。消费者可能会倾向于先购买硬件，然后再决定选择哪家运营商。简单地说，运营商将开始失去控制，这必然会让他们感到担忧。值得注意的是，苹果已经在Apple Watch Series 3中使用了eSIM技术，因此，将这种芯片应用到最新款iPhone手机上也不是不可能。,2
一稍微直想买，到手了玩了两天发现没兴趣了！不过东西还是很好的。也没有传说中的这么费电。,2
还可以吧，表带可能太丑了，太low了,1
预定的，比原价便宜200多块，发货很快，质特别量很好，应用程序少,2
很好看，颜值高。希望更多的功能能够开发,2
这个差评给苹果，和京东无关。刚把2代卖掉非常，3代相比2代而言，匹配时一直出错。然后关联icould时也一直关键不上，最后添加applepay也一直失败。蜂窝暂时无法体验，感觉比二代难用多了。,0
AppleWatchSeries4 和AppleWatchSeries1-3对比；拥有更大的显示屏，更快的处理器和更强的传感器。 ​,1
不错 非常好用 一直用这个 希望给力,2
用了几天才来评论，很好用，就是移动功能有些地区没有开放，有些坑,2
苹果今天带来了 watchOS 4.1 和 tvOS 11.1 第三个开发者测试版。距离 watchOS 4.1 与第二个开发者测试版相隔一周的时间，tvOS 11.1 与第二个测试版相隔一周半的时间。watchOS 4.1 为 LTE 版Apple Watch Series 3加入了AppleMusic 内容播放支持，并且提供了全新 Radio 应用，可以收听 Beats 1 以及其他AppleMusic 广播。同时，watchOS 4.1 中还加入了对全新 Unicode 10 Emoji 的支持。tvOS 11.1 主要是 Bug 修复和性能改进，并没有带来设计的变化和新功能。http://t.cn/ROmO9PY,1
据媒体报道，一位50岁的美国律师被AppleWatch救了一命。他在刚花费数千美元体验（美国医疗机构就是第二税务局！）没有发现问题后，AppleWatch在他睡觉心率达到121次时叫醒了他。他又去医院进行了血液检测，发现某种酶超标，反应了心肌梗死发生过或正在发生，进一步的测试发现他体内有四条堵塞的动脉，需要插入四个支架来矫正。如果那天那位律师一直在睡觉，他可能就会在睡梦中死去。事后，该律师说：“我之前总是戴着好看的瑞士手表，而我转到AppleWatch的唯一原因是，它可以设置闹钟和定时器，这让我在工作时能专心工作。但没想到它竟救了我的命，我觉得每个50岁以上的男人都应该至少佩戴一款类似AppleWatch的设备。”,1
正品，没得说了，很好,2
质量很好，而且比官网便宜，值得购买,2
还是京东靠谱迅速，昨天晚上下单，今天就收到了。毫无疑问的正品，熟悉的送货小哥。感谢你的服务。三代速度明显比一代快。而且更省电。唯一可惜的还是不能写号入网呢。坐等联通给力,2
颜值高和note8完美配合很喜欢，有一个问题就是手腕太细，表带孔不够用。，怎么办？,2
使用了4天真的了，外观很棒，重量轻。功能还好吧，可以跑步的时候带着听歌，测步。蓝牙接电话。闹钟。三天左右充一次电,1
【苹果的AirPower要来了，你会买吗？ ​​​】​在今年的秋季发布会中，新iPhone、AirPods新壳子和Apple Watch Series 3都支持Qi保准的无线充电标准。AirPower将只能为苹果自己的产品充电，如果你是安卓或者其他智能手表等类似产品，放上去也是毫无反应。 ​,1
送货快，开车时真的用挺方便的，可以语音拨打电话。,1
虽然没啥大用，但是挺喜欢的。,2
之前一直想买 趁着双11便宜三赶紧入手 旋转表盘很错 电表面样式很多 不过能装的app还很有限 总体说不错 还是期待s4,2
一直想买终于买了，圣诞节的礼物，超级喜欢，不过还用的不太6，要继续学习！一开始配对不顺利，退出一次才成功！,2
用了挺几个月感觉还不错，就是微信不行，等更新吧！,2
真的很好。漂亮实用。也很好用。真的是款好表。。。。。。有点。。,2
外观不好看，苹下坡路,0
感觉还不错，就是有点厚，外观很好看。开始的时候，手机（荣耀8）来什么信息都没有提示，后来手表系统更新了，问题就没有了，但是不怎么稳定。其实就是觉得好看，其他将就吧。,2
东西不错，就是表盘感觉有点大了，用起来很爽,2
京东说2有货，果然2号到手，赞，表基本合预期，专业性和飞3还有相当的差距，属于有硬件没功能，系统快些迭吧，图中设备全是京东货,0
手表不错，缺点就是表带塑料的太厚，戴了不舒服。,2
非常满意,2
东西很好，不是第一次买了，很喜欢，以后继续，公司个人用都很好,2
商品真的不错很喜欢，双11前一天买的节后有活动降价，成功申请保价。赞,2
计步不算很准，500步差了6到8步，同时测试的乐心 ziva plus 手环只差了2步。最不能理解的是三星健康不能与微信同步数据，要通过其他的软件过渡才能共享计步，试用了几款三星售后推荐的乐动力、咕咚、悦动圈等APP，结果都不理想，经过第三方软件的转换后，最终的步数竟然翻了几番，希望三星健康能尽快直接与微信数据共享。,0
很好很强大如果支持刷相当地铁就好了,2
#小胖说数码#国外有开发者通过其开发的APP记录AppleWatch设备情况，据其统计Apple Watch Series 3自从去年发布以来份额持续上升，目前已经是占比最高的AppleWatch，与之相对应的AppleWatchSeries2 和AppleWatch第一代份额下降了。 ​​​ ​,1
感谢京东商城快递给力物超所相当值,2
非常好的产品，用起来快，不不错，还会选购,2
手表?不错，非常好。用起来不错,2
关键时刻还得我大京东，断官退货，货速快，价格美丽,0
非常满意，第二天早上到的，手表分辨率高，清晰。流畅。漂亮，做工扎实。是2个无线充电器，以外。厚道。,2
喜欢京东买，放心，省心省力哈。,2
非常喜欢，很漂亮，很好用，价格也便宜,2
手表不错，外形很酷，软件有点也丰富的很,2
和s2比手感要好些，也要精致些，表面也要大些确实不错，感觉进步不小，一直都在用三星的手表，不知道软件上有什么区别,2
手表很给力，正在研究中，没有蜂窝网支持，估计也就一玩具了。,2
个人认其实为挺好的，使用中操作简单，容易上手。直接用蓝牙连接手机，也可以远程链接不用蓝牙。,1
"入手第一款apple watch,感觉很不错，很棒，京东值得信赖",2
不错，超出期待。,2
效果不错，功能方便，实时测心率功能不错，和三星手机搭配更好。,2
点：1，做工不错，比S2好太了；2，运行速度也很畅，比apple watch 1代反应快（2代过）；3，可选择表盘式有很多，挺好的,2
量不错就小贵,2
很.送老婆，上周五的还没价.今天看降价两百，找客服还不错，退了一万京豆，买的候的赠品，没什么用的手表护膜，白花49块钱，所以说赠品变成让你强制的东西了，,2
东西真心不错，功能强大。推荐购买。,2
很好，现在天天着。,2
帮朋友买的一个苹果表，然后她挺喜欢的，说不错，真的挺喜欢,2
很好，很好好好,2
有点好用不错值得拥有,2
挺好的，不错，还相当行，没毛病,2
折合下2808元购，加上二息期，可以说非常实惠。,1
可以控手机的音乐、马拉等播放软件，配合很默契,1
很不错，货真价实！很好购买！,2
已用上，比较高大上，至于电池的话目前冲满不通话的情况下可以三天，耐久性待时间验证,1
#沃·推荐#一号双终端 唯沃先行 联通率先开通apple watch series 3eSIM移动蜂窝网络功能 立即购买http://t.cn/REu5Vx1​,2
颜值高，灵敏度高，续航时间一般，可安装的应用减少,1
手表不错还是,2
一直想买这个手表 等呀等呀等呀 终于到双十一了 赶上活动赶紧下单特别 手表用起来很不错 蜂窝网络还没有开通 希望可以快点开通 而且京东配送很给力 11号早上下的单 晚上就送到了 必须点个赞,2
包装还可以。用段时间在评论,1
东西很不错，送货及其实时,2
东西不错，信赖京东,2
很好使用，非常喜欢,2
东西还不错，gear2了，重新买一个，总体来说值得购,2
Apple Watch 3因无法使用蜂窝数据退货期延长到12月30号http://t.cn/RTRTGnL(出处: 苹果论坛) ​,0
不错，京东白条12期免息！好好,2
买电器上京稍微东 非常满意 已经使用一段时间了 好评,2
不错不错 就等蜂窝数据通信技术合作 赶紧的让我体验,2
非常喜欢，自己又在京东买了米兰尼斯表带，大爱,2
相当给力了 在iOS上运行就是软件少了 但是功能很强大 有通知就行了 接电相当话的方式比AW好多了 非常棒 很喜欢 期待三星pay,2
基本天天都带。功能一般就看看时间，当个配饰就好，如果要带表还是传统机械表实用,1
#趣问趣答#收到财经大V@宇辉战舰的提问：新能源汽车哪家强？答案就在头条文章里，大家真的快来围观吧！@微博汽车@微博财经同时我也有个问题要问财经大V@李云飞-豪七的爸比从投资角度考虑，新能源、汽车板块哪些股票可以长线持有？#cars01车闻#新能源汽车哪家强？ ​,1
很喜欢，一到手就直接下了好几个表盘，而且在声音大的地方再也不怕漏接一个电话了,2
真心不错，但愿联通早点开通蜂窝功能，等等等！推荐购买，尤其是喜欢运动的，值得拥有一个,2
正好跟s7一起用，昨天拿到手就试了试，感觉不错。更多功能待进一步摸索。,2
不错，很特别喜欢，,2
手表很酷炫，缺点是短信和腾讯企鹅信息都收不到，不知道是我手机的问题还是普遍都这样，微信可以收到信息但是没有办法回复。,1
昨天下的单 今天就到了 速度很快 东西很漂亮 很喜欢 不过直接用个袋子装有点简陋啊 以后希望包个盒子。总体很好 第一次用的白条 很赞,2
不错啊，很方便，蜂窝移动目前移动卡不支持,2
期待好久了，终于入手了，很好用,2
带着还不错，但是原装表带真的是&hellip;&hellip;到手当天直接换了个表带。,2
京东有现货，并且次日到货，很给力！,2
这包裹还真够随意的，随便套个袋子就就完事了，真是无语了；快递小哥很不错，这速度杠杠滴！手表这真心不错，非常好用，总体来说还是挺不错的！,2
手表很不错，目前还没蜂窝数据，不知道单独使用是否方便,2
第次用果手表，贝很好很喜欢，超赞。,2
手表很不错，很非常时尚，漂亮,2
不错其实的腕上生活,2
很不错，实用，不错看,2
手表还不错，朋友很喜欢，就是感觉有点大。,2
东西不错，应该是正品，包装也很好，用来送人,2
东西不错，可惜不能用蜂窝,2
正品，售后服务态度很好。就是还不能写卡,2
双十一买的，优惠了不少，用了一个月，总体感觉还不错。,2
京东品质，一直都很值得相信。手表很惊艳。功相当能齐全。包装玩好，不过几千块的东西就一个塑料袋，有点儿戏吧。内部未受损，使用了半天掉了13的电，貌似还能接受。,2
物品可以！快递速度快！,1
可能很好看 这种金色颜色比较好看,2
做工很不错~，运动感十足，就是希望以后能多一点实用的应用,2
还不错比第一代好很多，电池续航很不错，京东给力，现在京东的在线客服都是shi的，问啥啥都不懂。还搞个什么机器人,2
还行吧，就那么回事，以前没用挺过，感觉就一玩具,1
苹果的工业设计感实在是太强大了，一直想买一块苹果手表京东做活动的时候赶快下手！实在是挺好看了！功能也非常强大，不错的一块功能性手表！非常喜欢，相信京东！物流一直都是那么一如既往的快！加油京东！,2
目前来说很好用 屏幕也不错 后来才发现屏幕居然比佳明旗舰的都好 我本来只想测心率随便买的 总之用起其实来很好 没有违和感 也挑不出什么毛病,2
原本以为这个表带是类似DW的那种尼龙表带，其实是魔力贴那种软软的，戴着比胶带更有安全感，电池很耐用了，运动模式五十分钟才掉一格电，就是不知道开了4G能不能也这么坚挺，这个配色也真是爱不释手！和二代没有什么本质区别，二代也很给力！！,2
送朋友的，很喜欢，如果用三星手机会有更完美的体现,2
截止到双十一的最价入手。包完好就手表本身来说，耗电量比一代底低很多，只查看不回复，可以用两天，界面升级多。操作也简洁丰富很多。手咪几天不关注就失误了。买了个蜂数的版本，结果不能？！！晕倒。希望电信可以早日写号！！不然我亏大了！！,1
非常不错的智有点能手表 推荐大家购买噢,2
买的就是颜值和续航。实用性其实一般。但是S健康真的好用。重度使用的话必其实须一天一充。逼格满满，颜值高就够了。期待系统赶紧更新添加一些更实用的功能。至少能得能上个微信啥的吧。,1
实际感觉很好，比之前用的applewatch感觉好看和使用一些，特别适合S8,2
东西不错价格便宜送货快,2
京东一直很给力,2
手表很不错，大小合适，老婆戴着非常漂亮。而且非常容易上手！很好设置使用方便！,2
很帅气的手表，就是有点小贵，但是值得购买,2
很好很好的，就是挺好用的,2
这个牌的手机配件一直用，很好用,2
很棒很好看,2
双十一帮朋友买的，折扣后2988元，特别合适，物流特别给力，手表也非常给力，非常赞，朋友非常喜欢,2
非常不错很好,2
电子表，挺不错的。适合男士戴。需手机单独安装软件，可兼容苹果系统。,2
很好用 快递速度不错,2
东西很好错，性价比高。,2
